onset	duration	nwb_table	spatial_frequency	temporal_frequency	direction
16248.0	59.0	epochs	0.04	1.0	45.0
16338.0	60.0	epochs	0.04	2.0	90.0
16428.0	60.0	epochs	0.04	2.0	270.0
16518.0	60.0	epochs	0.04	2.0	315.0
16609.0	59.0	epochs	0.04	1.0	0.0
16699.0	60.0	epochs	0.04	1.0	225.0
16789.0	60.0	epochs	0.04	1.0	225.0
16880.0	59.0	epochs	0.04	2.0	45.0
16970.0	60.0	epochs	0.04	2.0	135.0
17060.0	60.0	epochs	0.04	1.0	225.0
17151.0	59.0	epochs	0.04	1.0	90.0
17241.0	60.0	epochs	0.04	1.0	225.0
17331.0	60.0	epochs	0.04	1.0	315.0
17421.0	60.0	epochs	0.04	1.0	135.0
17512.0	59.0	epochs	0.04	2.0	225.0
17602.0	60.0	epochs	0.04	2.0	90.0
17692.0	60.0	epochs	0.04	2.0	180.0
17783.0	59.0	epochs	0.04	1.0	90.0
17873.0	60.0	epochs	0.04	1.0	315.0
17963.0	60.0	epochs	0.04	1.0	225.0
18054.0	59.0	epochs	0.04	2.0	135.0
18144.0	60.0	epochs	0.04	1.0	45.0
18234.0	60.0	epochs	0.04	2.0	315.0
18324.0	60.0	epochs	0.04	2.0	45.0
18415.0	59.0	epochs	0.04	1.0	135.0
18505.0	60.0	epochs	0.04	2.0	0.0
18595.0	60.0	epochs	0.04	2.0	90.0
18686.0	59.0	epochs	0.04	1.0	90.0
18776.0	60.0	epochs	0.04	1.0	45.0
18866.0	60.0	epochs	0.04	1.0	225.0
18957.0	59.0	epochs	0.04	1.0	135.0
19047.0	60.0	epochs	0.04	1.0	135.0
19137.0	60.0	epochs	0.04	2.0	90.0
19227.0	60.0	epochs	0.04	2.0	180.0
19318.0	59.0	epochs	0.04	2.0	180.0
19408.0	60.0	epochs	0.04	1.0	180.0
19498.0	60.0	epochs	0.04	2.0	90.0
19589.0	59.0	epochs			
19679.0	60.0	epochs	0.04	1.0	90.0
19769.0	60.0	epochs	0.04	1.0	45.0
19860.0	59.0	epochs	0.04	1.0	90.0
19950.0	60.0	epochs	0.04	2.0	270.0
20040.0	60.0	epochs	0.04	2.0	315.0
20130.0	60.0	epochs	0.04	1.0	135.0
20221.0	59.0	epochs	0.04	1.0	90.0
20311.0	60.0	epochs	0.04	1.0	45.0
20401.0	60.0	epochs	0.04	1.0	45.0
20492.0	59.0	epochs	0.04	2.0	315.0
20582.0	60.0	epochs	0.04	2.0	315.0
20672.0	60.0	epochs	0.04	2.0	90.0
20763.0	59.0	epochs	0.04	1.0	135.0
20853.0	60.0	epochs	0.04	1.0	0.0
20943.0	60.0	epochs	0.04	2.0	270.0
21033.0	60.0	epochs	0.04	2.0	270.0
21124.0	59.0	epochs	0.04	2.0	270.0
21214.0	60.0	epochs	0.04	2.0	90.0
21304.0	60.0	epochs	0.04	1.0	135.0
21395.0	59.0	epochs	0.04	1.0	180.0
21485.0	60.0	epochs			
21575.0	60.0	epochs			
21666.0	59.0	epochs	0.04	2.0	315.0
21756.0	60.0	epochs	0.04	2.0	225.0
21846.0	60.0	epochs	0.04	2.0	225.0
21936.0	60.0	epochs	0.04	2.0	45.0
22027.0	59.0	epochs	0.04	1.0	45.0
22117.0	60.0	epochs	0.04	1.0	180.0
22207.0	60.0	epochs	0.04	1.0	315.0
22298.0	59.0	epochs	0.04	1.0	315.0
22388.0	60.0	epochs	0.04	2.0	90.0
22478.0	60.0	epochs	0.04	2.0	0.0
22569.0	59.0	epochs	0.04	1.0	90.0
22659.0	60.0	epochs	0.04	1.0	90.0
22749.0	60.0	epochs	0.04	2.0	0.0
22839.0	60.0	epochs			
22930.0	59.0	epochs	0.04	1.0	45.0
23020.0	60.0	epochs	0.04	1.0	315.0
23110.0	60.0	epochs	0.04	2.0	135.0
23201.0	59.0	epochs	0.04	1.0	180.0
23291.0	60.0	epochs	0.04	1.0	135.0
23381.0	60.0	epochs	0.04	1.0	225.0
23472.0	59.0	epochs	0.04	2.0	0.0
23562.0	60.0	epochs	0.04	1.0	90.0
23652.0	60.0	epochs	0.04	1.0	90.0
23743.0	59.0	epochs	0.04	1.0	225.0
23833.0	60.0	epochs	0.04	2.0	0.0
23923.0	60.0	epochs	0.04	1.0	0.0
24013.0	60.0	epochs	0.04	1.0	270.0
24104.0	59.0	epochs	0.04	1.0	315.0
24194.0	60.0	epochs	0.04	1.0	0.0
24284.0	60.0	epochs	0.04	1.0	45.0
24375.0	59.0	epochs	0.04	1.0	180.0
24465.0	60.0	epochs	0.04	2.0	180.0
24555.0	60.0	epochs	0.04	2.0	90.0
24646.0	59.0	epochs	0.04	2.0	315.0
24736.0	60.0	epochs	0.04	2.0	0.0
24826.0	60.0	epochs	0.04	1.0	180.0
24916.0	60.0	epochs	0.04	2.0	135.0
25007.0	59.0	epochs	0.04	1.0	45.0
25097.0	60.0	epochs	0.04	1.0	225.0
25187.0	60.0	epochs	0.04	2.0	180.0
25278.0	59.0	epochs	0.04	1.0	135.0
25368.0	60.0	epochs	0.04	1.0	90.0
25458.0	60.0	epochs	0.04	2.0	90.0
25549.0	59.0	epochs	0.04	2.0	45.0
25639.0	60.0	epochs			
25729.0	60.0	epochs			
25819.0	60.0	epochs	0.04	2.0	90.0
25910.0	59.0	epochs	0.04	1.0	315.0
26000.0	60.0	epochs	0.04	1.0	270.0
26090.0	60.0	epochs	0.04	1.0	270.0
26181.0	59.0	epochs	0.04	1.0	225.0
26271.0	60.0	epochs	0.04	1.0	180.0
26361.0	60.0	epochs	0.04	1.0	0.0
26452.0	59.0	epochs	0.04	2.0	315.0
26542.0	60.0	epochs	0.04	2.0	90.0
26632.0	60.0	epochs			
26722.0	60.0	epochs	0.04	1.0	270.0
26813.0	59.0	epochs	0.04	1.0	315.0
26903.0	60.0	epochs	0.04	2.0	90.0
26993.0	60.0	epochs	0.04	1.0	225.0
27084.0	59.0	epochs	0.04	1.0	90.0
27174.0	60.0	epochs	0.04	1.0	315.0
27264.0	60.0	epochs	0.04	1.0	225.0
27355.0	59.0	epochs	0.04	1.0	270.0
27445.0	60.0	epochs	0.04	1.0	270.0
27535.0	60.0	epochs	0.04	2.0	315.0
27625.0	60.0	epochs	0.04	2.0	180.0
27716.0	59.0	epochs	0.04	1.0	0.0
27806.0	60.0	epochs	0.04	1.0	135.0
27896.0	60.0	epochs	0.04	1.0	90.0
27987.0	59.0	epochs	0.04	2.0	315.0
28077.0	60.0	epochs	0.04	1.0	90.0
28167.0	60.0	epochs	0.04	2.0	90.0
28258.0	59.0	epochs	0.04	1.0	180.0
28348.0	60.0	epochs	0.04	1.0	225.0
28438.0	60.0	epochs	0.04	2.0	270.0
28528.0	60.0	epochs	0.04	1.0	90.0
28619.0	59.0	epochs	0.04	2.0	180.0
28709.0	60.0	epochs	0.04	1.0	45.0
28799.0	60.0	epochs	0.04	1.0	270.0
28890.0	59.0	epochs	0.04	1.0	315.0
28980.0	60.0	epochs	0.04	1.0	315.0
29070.0	60.0	epochs	0.04	1.0	45.0
29161.0	59.0	epochs	0.04	1.0	45.0
29251.0	60.0	epochs	0.04	2.0	0.0
29341.0	60.0	epochs	0.04	2.0	135.0
29431.0	60.0	epochs			
29522.0	59.0	epochs	0.04	1.0	135.0
29612.0	60.0	epochs	0.04	2.0	0.0
29702.0	60.0	epochs	0.04	2.0	45.0
29793.0	59.0	epochs	0.04	2.0	45.0
29883.0	60.0	epochs	0.04	2.0	135.0
29973.0	60.0	epochs	0.04	2.0	180.0
30064.0	59.0	epochs	0.04	1.0	135.0
30154.0	60.0	epochs	0.04	1.0	270.0
30244.0	60.0	epochs	0.04	2.0	270.0
30334.0	60.0	epochs	0.04	1.0	45.0
30425.0	59.0	epochs	0.04	2.0	315.0
30515.0	60.0	epochs	0.04	1.0	225.0
30605.0	60.0	epochs	0.04	2.0	135.0
30696.0	59.0	epochs	0.04	2.0	270.0
30786.0	60.0	epochs	0.04	2.0	135.0
30876.0	60.0	epochs	0.04	2.0	0.0
30967.0	59.0	epochs	0.04	1.0	0.0
31057.0	60.0	epochs	0.04	2.0	45.0
31147.0	60.0	epochs	0.04	1.0	270.0
31237.0	60.0	epochs	0.04	2.0	270.0
31328.0	59.0	epochs	0.04	1.0	45.0
31418.0	60.0	epochs	0.04	2.0	180.0
31508.0	60.0	epochs	0.04	1.0	45.0
31599.0	59.0	epochs	0.04	2.0	180.0
31689.0	60.0	epochs	0.04	1.0	225.0
31779.0	60.0	epochs	0.04	1.0	135.0
31870.0	59.0	epochs	0.04	1.0	180.0
31960.0	60.0	epochs	0.04	2.0	180.0
32050.0	60.0	epochs	0.04	1.0	90.0
32140.0	60.0	epochs	0.04	2.0	315.0
32231.0	59.0	epochs			
32321.0	60.0	epochs	0.04	2.0	180.0
32411.0	60.0	epochs	0.04	2.0	225.0
32502.0	59.0	epochs	0.04	2.0	45.0
32592.0	60.0	epochs	0.04	2.0	90.0
32682.0	60.0	epochs	0.04	2.0	135.0
32773.0	59.0	epochs	0.04	1.0	315.0
32863.0	60.0	epochs	0.04	1.0	180.0
32953.0	60.0	epochs	0.04	1.0	135.0
33043.0	60.0	epochs	0.04	1.0	45.0
33134.0	59.0	epochs	0.04	1.0	45.0
33224.0	60.0	epochs	0.04	1.0	315.0
33314.0	60.0	epochs	0.04	1.0	0.0
33405.0	59.0	epochs	0.04	2.0	180.0
33495.0	60.0	epochs	0.04	2.0	315.0
33585.0	60.0	epochs	0.04	1.0	270.0
33676.0	59.0	epochs	0.04	1.0	315.0
33766.0	60.0	epochs	0.04	1.0	135.0
33856.0	60.0	epochs	0.04	2.0	270.0
33946.0	60.0	epochs	0.04	1.0	0.0
34037.0	59.0	epochs	0.04	1.0	225.0
34127.0	60.0	epochs	0.04	2.0	90.0
34217.0	60.0	epochs	0.04	1.0	90.0
34308.0	59.0	epochs	0.04	2.0	135.0
34398.0	60.0	epochs	0.04	1.0	225.0
34488.0	60.0	epochs	0.04	2.0	225.0
34579.0	59.0	epochs	0.04	2.0	135.0
34669.0	60.0	epochs	0.04	1.0	270.0
34759.0	60.0	epochs	0.04	2.0	180.0
34849.0	60.0	epochs	0.04	2.0	135.0
34940.0	59.0	epochs			
35030.0	60.0	epochs	0.04	2.0	0.0
35120.0	60.0	epochs			
35211.0	59.0	epochs	0.04	1.0	180.0
35301.0	60.0	epochs	0.04	2.0	270.0
35391.0	60.0	epochs	0.04	1.0	90.0
35482.0	59.0	epochs	0.04	1.0	135.0
35572.0	60.0	epochs	0.04	2.0	180.0
35662.0	60.0	epochs			
35752.0	60.0	epochs	0.04	2.0	270.0
35843.0	59.0	epochs	0.04	2.0	180.0
35933.0	60.0	epochs	0.04	2.0	225.0
36023.0	60.0	epochs	0.04	2.0	0.0
36114.0	59.0	epochs	0.04	2.0	315.0
36204.0	60.0	epochs	0.04	1.0	225.0
36294.0	60.0	epochs	0.04	1.0	45.0
36385.0	59.0	epochs	0.04	1.0	135.0
36475.0	60.0	epochs	0.04	2.0	270.0
36565.0	60.0	epochs	0.04	2.0	45.0
36655.0	60.0	epochs	0.04	2.0	180.0
36746.0	59.0	epochs	0.04	1.0	135.0
36836.0	60.0	epochs	0.04	2.0	180.0
36926.0	60.0	epochs	0.04	1.0	225.0
37017.0	59.0	epochs	0.04	2.0	90.0
37107.0	60.0	epochs	0.04	2.0	90.0
37197.0	60.0	epochs	0.04	2.0	45.0
37288.0	59.0	epochs			
37378.0	60.0	epochs	0.04	2.0	0.0
37468.0	60.0	epochs	0.04	1.0	0.0
37558.0	60.0	epochs	0.04	2.0	180.0
37649.0	59.0	epochs	0.04	1.0	225.0
37739.0	60.0	epochs			
37829.0	60.0	epochs	0.04	2.0	45.0
37920.0	59.0	epochs	0.04	1.0	270.0
38010.0	60.0	epochs	0.04	2.0	270.0
38100.0	60.0	epochs	0.04	2.0	270.0
38191.0	59.0	epochs	0.04	1.0	135.0
38281.0	60.0	epochs	0.04	1.0	45.0
38371.0	60.0	epochs	0.04	2.0	270.0
38461.0	60.0	epochs	0.04	1.0	225.0
38552.0	59.0	epochs	0.04	1.0	135.0
38642.0	60.0	epochs	0.04	1.0	45.0
38732.0	60.0	epochs	0.04	1.0	135.0
38823.0	59.0	epochs	0.04	2.0	90.0
38913.0	60.0	epochs	0.04	1.0	90.0
39003.0	60.0	epochs	0.04	2.0	90.0
39094.0	59.0	epochs	0.04	1.0	225.0
39184.0	60.0	epochs	0.04	2.0	270.0
39274.0	60.0	epochs	0.04	1.0	270.0
39364.0	60.0	epochs	0.04	1.0	270.0
39455.0	59.0	epochs	0.04	2.0	270.0
39545.0	60.0	epochs	0.04	2.0	45.0
39635.0	60.0	epochs	0.04	2.0	180.0
39726.0	59.0	epochs	0.04	2.0	315.0
39816.0	60.0	epochs	0.04	1.0	0.0
39906.0	60.0	epochs	0.04	2.0	45.0
39997.0	59.0	epochs	0.04	2.0	0.0
40087.0	60.0	epochs	0.04	2.0	45.0
40177.0	60.0	epochs	0.04	2.0	135.0
40267.0	60.0	epochs	0.04	1.0	90.0
40358.0	59.0	epochs	0.04	2.0	90.0
40448.0	60.0	epochs	0.04	2.0	315.0
40538.0	60.0	epochs	0.04	1.0	225.0
40629.0	59.0	epochs	0.04	2.0	45.0
40719.0	60.0	epochs	0.04	1.0	315.0
40809.0	60.0	epochs	0.04	2.0	270.0
40900.0	59.0	epochs	0.04	2.0	45.0
40990.0	60.0	epochs	0.04	2.0	180.0
41080.0	60.0	epochs	0.04	2.0	135.0
41170.0	60.0	epochs	0.04	1.0	180.0
41261.0	59.0	epochs	0.04	2.0	180.0
41351.0	60.0	epochs	0.04	2.0	135.0
41441.0	60.0	epochs	0.04	2.0	315.0
41532.0	59.0	epochs	0.04	1.0	0.0
41622.0	60.0	epochs	0.04	2.0	315.0
41712.0	60.0	epochs	0.04	2.0	225.0
41803.0	59.0	epochs			
41893.0	60.0	epochs	0.04	1.0	135.0
41983.0	60.0	epochs	0.04	1.0	315.0
42073.0	60.0	epochs	0.04	1.0	135.0
42164.0	59.0	epochs	0.04	2.0	135.0
42254.0	60.0	epochs	0.04	2.0	180.0
42344.0	60.0	epochs	0.04	1.0	135.0
42435.0	59.0	epochs	0.04	2.0	135.0
42525.0	60.0	epochs	0.04	1.0	225.0
42615.0	60.0	epochs	0.04	1.0	270.0
42706.0	59.0	epochs	0.04	1.0	0.0
42796.0	60.0	epochs	0.04	1.0	0.0
42886.0	60.0	epochs	0.04	2.0	225.0
42976.0	60.0	epochs	0.04	1.0	180.0
43067.0	59.0	epochs	0.04	1.0	270.0
43157.0	60.0	epochs	0.04	1.0	315.0
43247.0	60.0	epochs			
43338.0	59.0	epochs	0.04	2.0	0.0
43428.0	60.0	epochs	0.04	1.0	270.0
43518.0	60.0	epochs	0.04	2.0	180.0
43609.0	59.0	epochs	0.04	1.0	45.0
43699.0	60.0	epochs	0.04	1.0	225.0
43789.0	60.0	epochs	0.04	1.0	135.0
43879.0	60.0	epochs	0.04	2.0	0.0
43970.0	59.0	epochs	0.04	2.0	270.0
44060.0	60.0	epochs	0.04	1.0	315.0
44150.0	60.0	epochs	0.04	1.0	135.0
44241.0	59.0	epochs	0.04	1.0	180.0
44331.0	60.0	epochs	0.04	1.0	315.0
44421.0	60.0	epochs	0.04	1.0	225.0
44512.0	59.0	epochs	0.04	2.0	90.0
44602.0	60.0	epochs	0.04	2.0	315.0
44692.0	60.0	epochs	0.04	1.0	45.0
44782.0	60.0	epochs	0.04	1.0	225.0
44873.0	59.0	epochs	0.04	2.0	45.0
44963.0	60.0	epochs	0.04	1.0	315.0
45053.0	60.0	epochs	0.04	1.0	45.0
45144.0	59.0	epochs	0.04	2.0	0.0
45234.0	60.0	epochs	0.04	2.0	90.0
45324.0	60.0	epochs	0.04	2.0	0.0
45415.0	59.0	epochs			
45505.0	60.0	epochs	0.04	1.0	90.0
45595.0	60.0	epochs	0.04	1.0	0.0
45685.0	60.0	epochs	0.04	2.0	315.0
45776.0	59.0	epochs	0.04	2.0	45.0
45866.0	60.0	epochs	0.04	2.0	45.0
45956.0	60.0	epochs	0.04	2.0	0.0
46047.0	59.0	epochs	0.04	2.0	270.0
46137.0	60.0	epochs	0.04	2.0	270.0
46227.0	60.0	epochs	0.04	2.0	225.0
46318.0	59.0	epochs	0.04	1.0	0.0
46408.0	60.0	epochs	0.04	2.0	180.0
46498.0	60.0	epochs	0.04	2.0	225.0
46588.0	60.0	epochs	0.04	1.0	135.0
46679.0	59.0	epochs	0.04	2.0	135.0
46769.0	60.0	epochs	0.04	2.0	0.0
46859.0	60.0	epochs	0.04	2.0	90.0
46950.0	59.0	epochs	0.04	2.0	0.0
47040.0	60.0	epochs	0.04	2.0	315.0
47130.0	60.0	epochs	0.04	1.0	225.0
47221.0	59.0	epochs	0.04	1.0	90.0
47311.0	60.0	epochs	0.04	1.0	270.0
47401.0	60.0	epochs	0.04	2.0	0.0
47491.0	60.0	epochs	0.04	2.0	225.0
47582.0	59.0	epochs	0.04	2.0	270.0
47672.0	60.0	epochs	0.04	2.0	315.0
47762.0	60.0	epochs	0.04	1.0	90.0
47853.0	59.0	epochs	0.04	2.0	225.0
47943.0	60.0	epochs	0.04	1.0	45.0
48033.0	60.0	epochs	0.04	2.0	0.0
48124.0	59.0	epochs			
48214.0	60.0	epochs	0.04	1.0	135.0
48304.0	60.0	epochs	0.04	1.0	180.0
48394.0	60.0	epochs	0.04	2.0	225.0
48485.0	59.0	epochs	0.04	2.0	315.0
48575.0	60.0	epochs	0.04	2.0	225.0
48665.0	60.0	epochs			
48756.0	59.0	epochs	0.04	2.0	0.0
48846.0	60.0	epochs	0.04	1.0	135.0
48936.0	60.0	epochs	0.04	2.0	315.0
49027.0	59.0	epochs	0.04	1.0	45.0
49117.0	60.0	epochs	0.04	1.0	225.0
49207.0	60.0	epochs	0.04	1.0	315.0
49297.0	60.0	epochs			
49388.0	59.0	epochs			
49478.0	60.0	epochs	0.04	1.0	45.0
49568.0	60.0	epochs	0.04	2.0	0.0
49659.0	59.0	epochs	0.04	1.0	225.0
49749.0	60.0	epochs			
49839.0	60.0	epochs	0.04	1.0	270.0
49930.0	59.0	epochs	0.04	2.0	90.0
50020.0	60.0	epochs			
50110.0	60.0	epochs	0.04	2.0	0.0
50200.0	60.0	epochs	0.04	1.0	90.0
50291.0	59.0	epochs	0.04	1.0	135.0
50381.0	60.0	epochs	0.04	2.0	90.0
50471.0	60.0	epochs	0.04	1.0	45.0
50562.0	59.0	epochs	0.04	1.0	180.0
50652.0	60.0	epochs	0.04	2.0	270.0
50742.0	60.0	epochs	0.04	2.0	270.0
50833.0	59.0	epochs	0.04	1.0	45.0
50923.0	60.0	epochs	0.04	1.0	90.0
51013.0	60.0	epochs	0.04	2.0	270.0
51103.0	60.0	epochs	0.04	2.0	0.0
51194.0	59.0	epochs	0.04	2.0	225.0
51284.0	60.0	epochs	0.04	2.0	180.0
51374.0	60.0	epochs	0.04	1.0	225.0
51465.0	59.0	epochs	0.04	2.0	180.0
51555.0	60.0	epochs			
51645.0	60.0	epochs	0.04	2.0	270.0
51736.0	59.0	epochs	0.04	1.0	90.0
51826.0	60.0	epochs	0.04	1.0	225.0
51916.0	60.0	epochs	0.04	1.0	45.0
52006.0	60.0	epochs			
52097.0	59.0	epochs	0.04	1.0	225.0
52187.0	60.0	epochs	0.04	2.0	225.0
