onset	duration	nwb_table	spatial_frequency	temporal_frequency	direction
435.0	60.0	epochs	0.04	1.0	90.0
526.0	60.0	epochs	0.04	1.0	270.0
616.0	60.0	epochs	0.04	2.0	270.0
707.0	60.0	epochs	0.04	2.0	225.0
797.0	60.0	epochs	0.04	1.0	180.0
888.0	60.0	epochs	0.04	1.0	270.0
979.0	59.0	epochs	0.04	1.0	270.0
1069.0	60.0	epochs	0.04	2.0	0.0
1160.0	59.0	epochs	0.04	1.0	270.0
1250.0	60.0	epochs	0.04	2.0	270.0
1341.0	59.0	epochs	0.04	2.0	0.0
1431.0	60.0	epochs	0.04	1.0	270.0
1522.0	59.0	epochs	0.04	2.0	45.0
1612.0	60.0	epochs	0.04	2.0	315.0
1703.0	60.0	epochs	0.04	2.0	225.0
1793.0	60.0	epochs			
1884.0	60.0	epochs	0.04	1.0	45.0
1974.0	60.0	epochs	0.04	1.0	0.0
2065.0	60.0	epochs	0.04	2.0	90.0
2155.0	60.0	epochs	0.04	1.0	0.0
2246.0	60.0	epochs	0.04	2.0	0.0
2336.0	60.0	epochs	0.04	2.0	135.0
2427.0	60.0	epochs			
2517.0	60.0	epochs	0.04	2.0	180.0
2608.0	60.0	epochs	0.04	1.0	135.0
2698.0	60.0	epochs	0.04	2.0	270.0
2789.0	60.0	epochs	0.04	1.0	90.0
2879.0	60.0	epochs	0.04	1.0	270.0
2970.0	60.0	epochs	0.04	1.0	270.0
3060.0	60.0	epochs	0.04	2.0	225.0
3151.0	60.0	epochs	0.04	2.0	315.0
3242.0	59.0	epochs	0.04	2.0	45.0
3332.0	60.0	epochs	0.04	1.0	0.0
3423.0	59.0	epochs	0.04	2.0	270.0
3513.0	60.0	epochs	0.04	1.0	270.0
3604.0	59.0	epochs	0.04	2.0	270.0
3694.0	60.0	epochs	0.04	2.0	45.0
3785.0	60.0	epochs	0.04	2.0	45.0
3875.0	60.0	epochs	0.04	1.0	135.0
3966.0	60.0	epochs	0.04	2.0	135.0
4056.0	60.0	epochs	0.04	2.0	90.0
4147.0	60.0	epochs	0.04	1.0	225.0
4237.0	60.0	epochs	0.04	1.0	180.0
4328.0	60.0	epochs	0.04	1.0	180.0
4418.0	60.0	epochs	0.04	2.0	225.0
4509.0	60.0	epochs	0.04	1.0	270.0
4599.0	60.0	epochs	0.04	1.0	270.0
4690.0	60.0	epochs	0.04	1.0	45.0
4780.0	60.0	epochs	0.04	1.0	270.0
4871.0	60.0	epochs	0.04	1.0	0.0
4961.0	60.0	epochs	0.04	2.0	135.0
5052.0	60.0	epochs	0.04	1.0	0.0
5142.0	60.0	epochs			
5233.0	60.0	epochs	0.04	2.0	270.0
5324.0	59.0	epochs	0.04	1.0	45.0
5414.0	60.0	epochs	0.04	2.0	90.0
5505.0	59.0	epochs	0.04	1.0	135.0
5595.0	60.0	epochs	0.04	1.0	90.0
5686.0	59.0	epochs	0.04	2.0	135.0
5776.0	60.0	epochs	0.04	1.0	315.0
5867.0	59.0	epochs	0.04	1.0	45.0
5957.0	60.0	epochs			
