onset	duration	nwb_table	spatial_frequency	temporal_frequency	direction
17273.0	60.0	epochs	0.04	1.0	225.0
17363.0	60.0	epochs	0.04	2.0	225.0
17454.0	60.0	epochs	0.04	1.0	270.0
17544.0	60.0	epochs	0.04	2.0	0.0
17635.0	60.0	epochs	0.04	2.0	90.0
17725.0	60.0	epochs	0.04	1.0	180.0
17816.0	60.0	epochs	0.04	2.0	180.0
17907.0	59.0	epochs	0.04	1.0	45.0
17997.0	60.0	epochs	0.04	1.0	270.0
18088.0	59.0	epochs	0.04	2.0	315.0
18178.0	60.0	epochs	0.04	1.0	135.0
18269.0	59.0	epochs	0.04	1.0	135.0
18359.0	60.0	epochs	0.04	2.0	315.0
18450.0	59.0	epochs	0.04	2.0	0.0
18540.0	60.0	epochs	0.04	2.0	270.0
18631.0	60.0	epochs	0.04	2.0	225.0
18721.0	60.0	epochs	0.04	2.0	45.0
18812.0	60.0	epochs	0.04	1.0	225.0
18902.0	60.0	epochs	0.04	1.0	225.0
18993.0	60.0	epochs	0.04	1.0	45.0
19083.0	60.0	epochs	0.04	1.0	90.0
19174.0	60.0	epochs	0.04	1.0	45.0
19264.0	60.0	epochs	0.04	2.0	225.0
19355.0	60.0	epochs	0.04	1.0	90.0
19445.0	60.0	epochs			
19536.0	60.0	epochs	0.04	1.0	315.0
19626.0	60.0	epochs	0.04	1.0	45.0
19717.0	60.0	epochs	0.04	1.0	180.0
19807.0	60.0	epochs	0.04	1.0	315.0
19898.0	60.0	epochs	0.04	2.0	135.0
19988.0	60.0	epochs	0.04	1.0	0.0
20079.0	60.0	epochs	0.04	1.0	90.0
20169.0	60.0	epochs	0.04	1.0	0.0
20260.0	60.0	epochs	0.04	1.0	135.0
20351.0	59.0	epochs	0.04	2.0	225.0
20441.0	60.0	epochs	0.04	2.0	90.0
20532.0	59.0	epochs	0.04	2.0	45.0
20622.0	60.0	epochs	0.04	2.0	90.0
20713.0	59.0	epochs	0.04	1.0	135.0
20803.0	60.0	epochs	0.04	1.0	225.0
20894.0	59.0	epochs	0.04	1.0	270.0
20984.0	60.0	epochs	0.04	1.0	315.0
21075.0	60.0	epochs	0.04	1.0	45.0
21165.0	60.0	epochs	0.04	2.0	0.0
21256.0	60.0	epochs	0.04	2.0	270.0
21346.0	60.0	epochs	0.04	2.0	0.0
