onset	duration	nwb_table	spatial_frequency	temporal_frequency	direction
436.0	59.0	epochs	0.04	1.0	315.0
526.0	60.0	epochs	0.04	1.0	135.0
617.0	60.0	epochs	0.04	1.0	135.0
707.0	60.0	epochs	0.04	2.0	135.0
798.0	60.0	epochs	0.04	2.0	225.0
888.0	60.0	epochs	0.04	2.0	225.0
979.0	60.0	epochs	0.04	2.0	180.0
1069.0	60.0	epochs	0.04	1.0	45.0
1160.0	60.0	epochs	0.04	1.0	135.0
1250.0	60.0	epochs	0.04	2.0	315.0
1341.0	60.0	epochs	0.04	1.0	90.0
1431.0	60.0	epochs	0.04	1.0	180.0
1522.0	60.0	epochs	0.04	1.0	0.0
1612.0	60.0	epochs	0.04	1.0	315.0
1703.0	60.0	epochs	0.04	1.0	45.0
1793.0	60.0	epochs	0.04	1.0	270.0
1884.0	60.0	epochs	0.04	1.0	180.0
1974.0	60.0	epochs	0.04	1.0	45.0
2065.0	60.0	epochs	0.04	2.0	270.0
2155.0	60.0	epochs	0.04	1.0	90.0
2246.0	60.0	epochs	0.04	2.0	135.0
2337.0	59.0	epochs	0.04	1.0	45.0
2427.0	60.0	epochs	0.04	2.0	0.0
2518.0	59.0	epochs	0.04	2.0	180.0
2608.0	60.0	epochs			
2699.0	59.0	epochs	0.04	1.0	90.0
2789.0	60.0	epochs			
2880.0	59.0	epochs	0.04	1.0	315.0
2970.0	60.0	epochs	0.04	1.0	225.0
3061.0	60.0	epochs	0.04	1.0	45.0
3151.0	60.0	epochs	0.04	1.0	180.0
3242.0	60.0	epochs	0.04	2.0	90.0
3332.0	60.0	epochs	0.04	1.0	0.0
3423.0	60.0	epochs	0.04	2.0	225.0
3513.0	60.0	epochs	0.04	2.0	45.0
3604.0	60.0	epochs	0.04	2.0	0.0
3694.0	60.0	epochs	0.04	2.0	315.0
3785.0	60.0	epochs	0.04	1.0	315.0
3875.0	60.0	epochs	0.04	1.0	315.0
3966.0	60.0	epochs	0.04	2.0	270.0
4056.0	60.0	epochs			
4147.0	60.0	epochs	0.04	1.0	180.0
4237.0	60.0	epochs	0.04	2.0	180.0
4328.0	60.0	epochs	0.04	1.0	225.0
4418.0	60.0	epochs	0.04	2.0	45.0
4509.0	60.0	epochs	0.04	1.0	45.0
4599.0	60.0	epochs	0.04	1.0	315.0
4690.0	60.0	epochs	0.04	1.0	135.0
4781.0	59.0	epochs	0.04	1.0	0.0
4871.0	60.0	epochs	0.04	2.0	180.0
4962.0	59.0	epochs	0.04	1.0	225.0
5052.0	60.0	epochs	0.04	1.0	180.0
5143.0	59.0	epochs			
5233.0	60.0	epochs	0.04	1.0	0.0
5324.0	59.0	epochs	0.04	1.0	315.0
5414.0	60.0	epochs	0.04	1.0	90.0
5505.0	59.0	epochs	0.04	1.0	90.0
5595.0	60.0	epochs	0.04	1.0	45.0
5686.0	60.0	epochs	0.04	2.0	270.0
5776.0	60.0	epochs	0.04	1.0	90.0
5867.0	60.0	epochs	0.04	2.0	90.0
5957.0	60.0	epochs	0.04	1.0	0.0
6048.0	60.0	epochs	0.04	2.0	315.0
6138.0	60.0	epochs	0.04	2.0	90.0
6229.0	60.0	epochs	0.04	2.0	45.0
6319.0	60.0	epochs	0.04	1.0	90.0
6410.0	60.0	epochs	0.04	1.0	45.0
6500.0	60.0	epochs	0.04	1.0	225.0
6591.0	60.0	epochs	0.04	2.0	225.0
6681.0	60.0	epochs	0.04	2.0	315.0
6772.0	60.0	epochs	0.04	2.0	45.0
6862.0	60.0	epochs	0.04	1.0	45.0
6953.0	60.0	epochs	0.04	2.0	0.0
7043.0	60.0	epochs	0.04	1.0	315.0
7134.0	60.0	epochs	0.04	1.0	45.0
7224.0	60.0	epochs	0.04	1.0	135.0
7315.0	60.0	epochs	0.04	1.0	135.0
7405.0	60.0	epochs	0.04	1.0	0.0
7496.0	60.0	epochs	0.04	2.0	90.0
7587.0	59.0	epochs	0.04	1.0	180.0
7677.0	60.0	epochs			
7768.0	59.0	epochs	0.04	1.0	180.0
7858.0	60.0	epochs	0.04	1.0	180.0
7949.0	59.0	epochs	0.04	1.0	270.0
8039.0	60.0	epochs	0.04	1.0	180.0
8130.0	59.0	epochs	0.04	2.0	225.0
8220.0	60.0	epochs	0.04	2.0	45.0
8311.0	60.0	epochs	0.04	2.0	135.0
8401.0	60.0	epochs	0.04	1.0	135.0
8492.0	60.0	epochs			
8582.0	60.0	epochs	0.04	2.0	0.0
8673.0	60.0	epochs	0.04	1.0	315.0
8763.0	60.0	epochs	0.04	2.0	315.0
8854.0	60.0	epochs	0.04	1.0	135.0
8944.0	60.0	epochs	0.04	1.0	270.0
9035.0	60.0	epochs	0.04	2.0	0.0
9125.0	60.0	epochs	0.04	1.0	135.0
9216.0	60.0	epochs	0.04	1.0	0.0
9306.0	60.0	epochs	0.04	2.0	0.0
9398.0	60.0	epochs	0.04	1.0	90.0
9489.0	60.0	epochs	0.04	2.0	315.0
9579.0	60.0	epochs	0.04	1.0	270.0
9670.0	60.0	epochs	0.04	1.0	225.0
9760.0	60.0	epochs	0.04	1.0	180.0
9851.0	60.0	epochs	0.04	2.0	135.0
9941.0	60.0	epochs	0.04	2.0	135.0
10032.0	60.0	epochs	0.04	1.0	135.0
10123.0	59.0	epochs	0.04	1.0	90.0
10213.0	60.0	epochs	0.04	2.0	315.0
10304.0	59.0	epochs	0.04	1.0	90.0
10394.0	60.0	epochs	0.04	2.0	135.0
10485.0	59.0	epochs	0.04	2.0	45.0
10575.0	60.0	epochs	0.04	2.0	180.0
10666.0	59.0	epochs	0.04	2.0	45.0
10756.0	60.0	epochs	0.04	2.0	135.0
10847.0	59.0	epochs			
10937.0	60.0	epochs	0.04	2.0	0.0
11028.0	60.0	epochs	0.04	2.0	90.0
