onset	duration	nwb_table	spatial_frequency	temporal_frequency	direction
436.0	60.0	epochs	0.04	2.0	315.0
527.0	59.0	epochs	0.04	1.0	0.0
617.0	60.0	epochs	0.04	2.0	225.0
708.0	59.0	epochs	0.04	2.0	225.0
798.0	60.0	epochs	0.04	2.0	135.0
889.0	59.0	epochs	0.04	1.0	0.0
979.0	60.0	epochs	0.04	2.0	45.0
1070.0	59.0	epochs	0.04	1.0	180.0
1160.0	60.0	epochs	0.04	1.0	315.0
1251.0	59.0	epochs	0.04	1.0	135.0
1341.0	60.0	epochs	0.04	2.0	180.0
1432.0	59.0	epochs	0.04	1.0	270.0
1522.0	60.0	epochs	0.04	1.0	0.0
1613.0	60.0	epochs	0.04	1.0	225.0
1703.0	60.0	epochs	0.04	2.0	45.0
1794.0	60.0	epochs	0.04	2.0	180.0
1884.0	60.0	epochs	0.04	2.0	315.0
1975.0	60.0	epochs	0.04	1.0	225.0
2065.0	60.0	epochs	0.04	1.0	225.0
2156.0	60.0	epochs	0.04	1.0	270.0
2246.0	60.0	epochs	0.04	2.0	315.0
2337.0	60.0	epochs	0.04	1.0	180.0
2427.0	60.0	epochs	0.04	1.0	135.0
2518.0	60.0	epochs	0.04	1.0	315.0
2608.0	60.0	epochs	0.04	2.0	225.0
2699.0	60.0	epochs	0.04	1.0	225.0
2789.0	60.0	epochs	0.04	1.0	270.0
2880.0	60.0	epochs	0.04	1.0	135.0
2970.0	60.0	epochs	0.04	1.0	270.0
3061.0	60.0	epochs	0.04	1.0	225.0
3151.0	60.0	epochs	0.04	1.0	180.0
3242.0	60.0	epochs	0.04	2.0	315.0
3332.0	60.0	epochs	0.04	1.0	225.0
3423.0	60.0	epochs	0.04	2.0	0.0
3513.0	60.0	epochs	0.04	2.0	180.0
3604.0	60.0	epochs	0.04	2.0	0.0
3694.0	60.0	epochs	0.04	1.0	45.0
3785.0	60.0	epochs	0.04	2.0	45.0
3875.0	60.0	epochs	0.04	2.0	315.0
3966.0	60.0	epochs	0.04	1.0	0.0
4056.0	60.0	epochs	0.04	2.0	315.0
4147.0	60.0	epochs	0.04	1.0	90.0
4237.0	60.0	epochs	0.04	1.0	180.0
4328.0	60.0	epochs	0.04	2.0	225.0
4418.0	60.0	epochs	0.04	2.0	315.0
4509.0	60.0	epochs			
4599.0	60.0	epochs	0.04	2.0	315.0
4690.0	60.0	epochs	0.04	1.0	270.0
4781.0	59.0	epochs	0.04	2.0	45.0
4871.0	60.0	epochs	0.04	1.0	45.0
4962.0	59.0	epochs	0.04	1.0	45.0
5052.0	60.0	epochs	0.04	2.0	0.0
5143.0	59.0	epochs	0.04	1.0	90.0
5233.0	60.0	epochs	0.04	1.0	315.0
5324.0	59.0	epochs	0.04	2.0	90.0
5414.0	60.0	epochs	0.04	2.0	135.0
5505.0	59.0	epochs	0.04	1.0	180.0
5595.0	60.0	epochs	0.04	2.0	135.0
5686.0	59.0	epochs	0.04	1.0	180.0
5776.0	60.0	epochs	0.04	2.0	0.0
5867.0	59.0	epochs	0.04	1.0	225.0
5957.0	60.0	epochs	0.04	2.0	0.0
6048.0	59.0	epochs	0.04	2.0	45.0
6138.0	60.0	epochs	0.04	1.0	45.0
6229.0	60.0	epochs	0.04	2.0	90.0
6319.0	60.0	epochs	0.04	1.0	315.0
6410.0	60.0	epochs	0.04	1.0	225.0
6500.0	60.0	epochs	0.04	2.0	90.0
6591.0	60.0	epochs	0.04	1.0	135.0
6681.0	60.0	epochs	0.04	2.0	135.0
6772.0	60.0	epochs			
6862.0	60.0	epochs			
6953.0	60.0	epochs	0.04	1.0	270.0
7043.0	60.0	epochs	0.04	2.0	180.0
7134.0	60.0	epochs	0.04	1.0	90.0
7224.0	60.0	epochs	0.04	1.0	0.0
7315.0	60.0	epochs	0.04	1.0	90.0
7405.0	60.0	epochs			
7496.0	60.0	epochs	0.04	1.0	270.0
7586.0	60.0	epochs	0.04	2.0	135.0
7677.0	60.0	epochs	0.04	1.0	90.0
7767.0	60.0	epochs	0.04	2.0	315.0
7858.0	60.0	epochs	0.04	2.0	225.0
7948.0	60.0	epochs	0.04	2.0	225.0
8039.0	60.0	epochs	0.04	1.0	0.0
8129.0	60.0	epochs	0.04	1.0	45.0
8220.0	60.0	epochs	0.04	2.0	225.0
8310.0	60.0	epochs	0.04	1.0	180.0
8401.0	60.0	epochs	0.04	1.0	90.0
8491.0	60.0	epochs	0.04	2.0	135.0
8582.0	60.0	epochs	0.04	1.0	0.0
8672.0	60.0	epochs	0.04	2.0	135.0
8763.0	60.0	epochs	0.04	2.0	90.0
8853.0	60.0	epochs	0.04	2.0	315.0
8944.0	60.0	epochs	0.04	2.0	225.0
9034.0	60.0	epochs	0.04	1.0	270.0
9125.0	60.0	epochs	0.04	2.0	0.0
9215.0	60.0	epochs	0.04	1.0	45.0
9306.0	60.0	epochs	0.04	1.0	315.0
9396.0	60.0	epochs	0.04	1.0	315.0
9487.0	60.0	epochs	0.04	1.0	225.0
9578.0	59.0	epochs	0.04	2.0	270.0
9668.0	60.0	epochs	0.04	2.0	180.0
9759.0	59.0	epochs			
9849.0	60.0	epochs	0.04	2.0	180.0
9940.0	59.0	epochs	0.04	2.0	0.0
10030.0	60.0	epochs	0.04	1.0	270.0
10121.0	59.0	epochs	0.04	2.0	270.0
