onset	duration	nwb_table	spatial_frequency	temporal_frequency	direction
446.0	59.0	epochs			
536.0	60.0	epochs	0.04	2.0	315.0
626.0	60.0	epochs	0.04	1.0	45.0
717.0	59.0	epochs	0.04	1.0	0.0
807.0	60.0	epochs	0.04	2.0	90.0
897.0	60.0	epochs	0.04	1.0	270.0
988.0	59.0	epochs	0.04	1.0	315.0
1078.0	60.0	epochs	0.04	1.0	135.0
1168.0	60.0	epochs	0.04	1.0	270.0
1259.0	59.0	epochs	0.04	2.0	270.0
1349.0	60.0	epochs	0.04	2.0	180.0
1439.0	60.0	epochs	0.04	1.0	90.0
1529.0	60.0	epochs	0.04	1.0	45.0
1620.0	60.0	epochs	0.04	1.0	315.0
1710.0	60.0	epochs	0.04	2.0	135.0
1800.0	60.0	epochs	0.04	1.0	0.0
1891.0	59.0	epochs	0.04	1.0	0.0
1981.0	60.0	epochs	0.04	2.0	225.0
2071.0	60.0	epochs	0.04	1.0	135.0
2162.0	59.0	epochs	0.04	2.0	225.0
2252.0	60.0	epochs	0.04	2.0	45.0
2342.0	60.0	epochs	0.04	1.0	45.0
2433.0	59.0	epochs	0.04	1.0	315.0
2523.0	60.0	epochs	0.04	2.0	180.0
2613.0	60.0	epochs	0.04	2.0	225.0
2703.0	60.0	epochs			
2794.0	60.0	epochs	0.04	1.0	135.0
2884.0	60.0	epochs	0.04	1.0	0.0
2974.0	60.0	epochs	0.04	2.0	135.0
3065.0	59.0	epochs			
3155.0	60.0	epochs	0.04	1.0	90.0
3245.0	60.0	epochs	0.04	1.0	180.0
3336.0	59.0	epochs	0.04	2.0	135.0
3426.0	60.0	epochs	0.04	2.0	45.0
3516.0	60.0	epochs	0.04	2.0	315.0
3607.0	59.0	epochs	0.04	1.0	225.0
3697.0	60.0	epochs	0.04	2.0	315.0
3787.0	60.0	epochs	0.04	1.0	135.0
3877.0	60.0	epochs	0.04	1.0	45.0
3968.0	59.0	epochs	0.04	1.0	270.0
4058.0	60.0	epochs	0.04	1.0	180.0
4148.0	60.0	epochs	0.04	1.0	270.0
4239.0	59.0	epochs	0.04	2.0	135.0
4329.0	60.0	epochs	0.04	1.0	135.0
4419.0	60.0	epochs	0.04	1.0	0.0
4510.0	59.0	epochs	0.04	2.0	90.0
4600.0	60.0	epochs	0.04	1.0	270.0
4690.0	60.0	epochs	0.04	1.0	315.0
4781.0	59.0	epochs	0.04	1.0	225.0
4871.0	60.0	epochs	0.04	2.0	270.0
4961.0	60.0	epochs	0.04	1.0	90.0
5051.0	60.0	epochs	0.04	2.0	45.0
5142.0	59.0	epochs	0.04	1.0	270.0
5232.0	60.0	epochs	0.04	2.0	225.0
5322.0	60.0	epochs	0.04	2.0	315.0
5413.0	59.0	epochs	0.04	2.0	225.0
5503.0	60.0	epochs			
5593.0	60.0	epochs	0.04	2.0	90.0
5684.0	59.0	epochs	0.04	1.0	90.0
5774.0	60.0	epochs			
5864.0	60.0	epochs	0.04	1.0	45.0
5955.0	59.0	epochs	0.04	1.0	315.0
6045.0	60.0	epochs	0.04	1.0	315.0
6135.0	60.0	epochs	0.04	1.0	45.0
6225.0	60.0	epochs	0.04	1.0	135.0
6316.0	59.0	epochs	0.04	2.0	270.0
6406.0	60.0	epochs	0.04	2.0	225.0
6496.0	60.0	epochs	0.04	2.0	135.0
6587.0	59.0	epochs	0.04	2.0	180.0
6677.0	60.0	epochs			
6767.0	60.0	epochs	0.04	1.0	180.0
6858.0	59.0	epochs	0.04	1.0	315.0
6948.0	60.0	epochs	0.04	2.0	45.0
7038.0	60.0	epochs	0.04	2.0	0.0
7129.0	59.0	epochs	0.04	2.0	180.0
7219.0	60.0	epochs	0.04	2.0	225.0
7309.0	60.0	epochs	0.04	2.0	180.0
7399.0	60.0	epochs	0.04	2.0	135.0
7490.0	59.0	epochs	0.04	2.0	0.0
7580.0	60.0	epochs	0.04	2.0	225.0
7670.0	60.0	epochs			
7761.0	59.0	epochs	0.04	1.0	315.0
7851.0	60.0	epochs	0.04	1.0	90.0
7941.0	60.0	epochs	0.04	2.0	0.0
8032.0	59.0	epochs	0.04	1.0	270.0
8122.0	60.0	epochs	0.04	1.0	0.0
8212.0	60.0	epochs	0.04	1.0	135.0
8303.0	59.0	epochs	0.04	1.0	180.0
8393.0	60.0	epochs	0.04	1.0	180.0
8483.0	60.0	epochs	0.04	1.0	225.0
8573.0	60.0	epochs	0.04	1.0	135.0
8664.0	59.0	epochs	0.04	1.0	0.0
8754.0	60.0	epochs	0.04	1.0	180.0
8844.0	60.0	epochs	0.04	2.0	45.0
8935.0	59.0	epochs	0.04	1.0	225.0
9025.0	60.0	epochs	0.04	1.0	45.0
9115.0	60.0	epochs	0.04	1.0	45.0
9206.0	59.0	epochs	0.04	1.0	45.0
9296.0	60.0	epochs	0.04	2.0	0.0
9386.0	60.0	epochs	0.04	2.0	180.0
9477.0	59.0	epochs	0.04	1.0	270.0
9567.0	60.0	epochs	0.04	2.0	90.0
9657.0	60.0	epochs			
9747.0	60.0	epochs	0.04	2.0	180.0
9838.0	59.0	epochs	0.04	2.0	315.0
9928.0	60.0	epochs	0.04	2.0	315.0
10018.0	60.0	epochs	0.04	1.0	315.0
10109.0	59.0	epochs	0.04	2.0	270.0
10199.0	60.0	epochs	0.04	2.0	315.0
10289.0	60.0	epochs	0.04	1.0	45.0
10380.0	59.0	epochs	0.04	2.0	0.0
10470.0	60.0	epochs	0.04	2.0	0.0
10560.0	60.0	epochs	0.04	1.0	270.0
10651.0	59.0	epochs	0.04	1.0	315.0
10741.0	60.0	epochs	0.04	2.0	270.0
10831.0	60.0	epochs			
10921.0	60.0	epochs	0.04	1.0	90.0
11012.0	59.0	epochs	0.04	2.0	45.0
11102.0	60.0	epochs	0.04	1.0	270.0
11192.0	60.0	epochs	0.04	1.0	270.0
11283.0	59.0	epochs	0.04	2.0	180.0
11373.0	60.0	epochs	0.04	2.0	135.0
11463.0	60.0	epochs	0.04	1.0	45.0
11554.0	59.0	epochs	0.04	2.0	135.0
11644.0	60.0	epochs	0.04	2.0	0.0
11734.0	60.0	epochs	0.04	1.0	180.0
11825.0	59.0	epochs	0.04	1.0	135.0
11915.0	60.0	epochs	0.04	1.0	0.0
12005.0	60.0	epochs	0.04	2.0	315.0
12095.0	60.0	epochs	0.04	1.0	225.0
12186.0	59.0	epochs	0.04	2.0	90.0
12276.0	60.0	epochs			
12366.0	60.0	epochs	0.04	2.0	0.0
12457.0	59.0	epochs	0.04	2.0	225.0
12547.0	60.0	epochs	0.04	1.0	180.0
12637.0	60.0	epochs	0.04	2.0	225.0
12728.0	59.0	epochs	0.04	2.0	180.0
12818.0	60.0	epochs	0.04	2.0	315.0
12908.0	60.0	epochs	0.04	2.0	315.0
12998.0	60.0	epochs	0.04	2.0	0.0
13089.0	60.0	epochs	0.04	2.0	0.0
13179.0	60.0	epochs	0.04	1.0	270.0
13269.0	60.0	epochs	0.04	1.0	45.0
13360.0	59.0	epochs	0.04	2.0	225.0
13450.0	60.0	epochs	0.04	2.0	180.0
13540.0	60.0	epochs	0.04	2.0	270.0
13631.0	59.0	epochs	0.04	1.0	225.0
13721.0	60.0	epochs	0.04	2.0	45.0
13811.0	60.0	epochs	0.04	1.0	315.0
13902.0	59.0	epochs	0.04	1.0	315.0
13992.0	60.0	epochs	0.04	2.0	135.0
14082.0	60.0	epochs	0.04	1.0	270.0
14172.0	60.0	epochs	0.04	1.0	0.0
14263.0	59.0	epochs	0.04	2.0	90.0
14353.0	60.0	epochs	0.04	1.0	135.0
14443.0	60.0	epochs	0.04	2.0	45.0
14534.0	59.0	epochs	0.04	1.0	315.0
14624.0	60.0	epochs	0.04	2.0	225.0
14714.0	60.0	epochs	0.04	2.0	45.0
14805.0	59.0	epochs	0.04	1.0	0.0
14895.0	60.0	epochs	0.04	2.0	45.0
14985.0	60.0	epochs	0.04	2.0	0.0
15076.0	59.0	epochs	0.04	2.0	90.0
15166.0	60.0	epochs	0.04	2.0	180.0
15256.0	60.0	epochs	0.04	1.0	45.0
15346.0	60.0	epochs	0.04	1.0	180.0
15437.0	59.0	epochs	0.04	2.0	45.0
15527.0	60.0	epochs	0.04	2.0	45.0
15617.0	60.0	epochs	0.04	2.0	270.0
15708.0	59.0	epochs	0.04	1.0	90.0
15798.0	60.0	epochs	0.04	2.0	315.0
15888.0	60.0	epochs	0.04	1.0	90.0
15979.0	59.0	epochs	0.04	2.0	135.0
