onset	duration	nwb_table	spatial_frequency	temporal_frequency	direction
447.0	59.0	epochs	0.04	1.0	270.0
537.0	60.0	epochs	0.04	1.0	135.0
627.0	60.0	epochs			
718.0	59.0	epochs	0.04	1.0	0.0
808.0	60.0	epochs	0.04	2.0	270.0
898.0	60.0	epochs	0.04	1.0	180.0
988.0	60.0	epochs	0.04	1.0	270.0
1079.0	59.0	epochs	0.04	2.0	45.0
1169.0	60.0	epochs	0.04	1.0	270.0
1259.0	60.0	epochs	0.04	1.0	225.0
1350.0	59.0	epochs	0.04	2.0	270.0
1440.0	60.0	epochs	0.04	2.0	90.0
1530.0	60.0	epochs	0.04	1.0	270.0
1621.0	59.0	epochs	0.04	2.0	270.0
1711.0	60.0	epochs	0.04	1.0	90.0
1801.0	60.0	epochs	0.04	2.0	45.0
1892.0	59.0	epochs	0.04	2.0	315.0
1982.0	60.0	epochs	0.04	2.0	90.0
2072.0	60.0	epochs	0.04	2.0	0.0
2163.0	59.0	epochs	0.04	1.0	270.0
2253.0	60.0	epochs	0.04	2.0	45.0
2343.0	60.0	epochs	0.04	1.0	0.0
2433.0	60.0	epochs	0.04	2.0	0.0
2524.0	59.0	epochs	0.04	1.0	180.0
2614.0	60.0	epochs	0.04	1.0	45.0
2704.0	60.0	epochs	0.04	1.0	45.0
2795.0	59.0	epochs	0.04	2.0	180.0
2885.0	60.0	epochs	0.04	2.0	270.0
2975.0	60.0	epochs	0.04	1.0	0.0
3066.0	59.0	epochs	0.04	2.0	270.0
3156.0	60.0	epochs	0.04	2.0	90.0
3246.0	60.0	epochs	0.04	1.0	135.0
3337.0	59.0	epochs	0.04	2.0	45.0
3427.0	60.0	epochs	0.04	1.0	45.0
3517.0	60.0	epochs	0.04	2.0	315.0
3608.0	59.0	epochs	0.04	1.0	90.0
3698.0	60.0	epochs	0.04	1.0	315.0
3788.0	60.0	epochs	0.04	2.0	45.0
3878.0	60.0	epochs	0.04	1.0	0.0
3969.0	59.0	epochs	0.04	2.0	270.0
4059.0	60.0	epochs	0.04	1.0	225.0
4149.0	60.0	epochs	0.04	2.0	135.0
4240.0	59.0	epochs			
4330.0	60.0	epochs			
4420.0	60.0	epochs	0.04	1.0	0.0
4511.0	59.0	epochs	0.04	2.0	180.0
4601.0	60.0	epochs	0.04	1.0	225.0
4691.0	60.0	epochs	0.04	2.0	135.0
4782.0	59.0	epochs	0.04	1.0	180.0
4872.0	60.0	epochs	0.04	1.0	0.0
4962.0	60.0	epochs	0.04	1.0	0.0
5052.0	60.0	epochs	0.04	1.0	315.0
5143.0	60.0	epochs	0.04	2.0	135.0
5233.0	60.0	epochs	0.04	1.0	225.0
5323.0	60.0	epochs	0.04	1.0	315.0
5414.0	59.0	epochs	0.04	1.0	225.0
5504.0	60.0	epochs	0.04	1.0	135.0
5594.0	60.0	epochs	0.04	2.0	270.0
5685.0	59.0	epochs	0.04	1.0	225.0
5775.0	60.0	epochs	0.04	1.0	225.0
5865.0	60.0	epochs	0.04	2.0	45.0
5956.0	59.0	epochs	0.04	1.0	135.0
6046.0	60.0	epochs	0.04	2.0	0.0
6136.0	60.0	epochs	0.04	2.0	225.0
6227.0	59.0	epochs			
6317.0	60.0	epochs	0.04	1.0	90.0
6407.0	60.0	epochs	0.04	1.0	225.0
6497.0	60.0	epochs	0.04	2.0	180.0
6588.0	59.0	epochs	0.04	2.0	315.0
6678.0	60.0	epochs	0.04	2.0	315.0
6768.0	60.0	epochs	0.04	2.0	135.0
6859.0	59.0	epochs	0.04	2.0	225.0
6949.0	60.0	epochs	0.04	2.0	270.0
7039.0	60.0	epochs	0.04	2.0	135.0
7130.0	59.0	epochs	0.04	2.0	90.0
7220.0	60.0	epochs	0.04	1.0	315.0
7310.0	60.0	epochs	0.04	2.0	135.0
7401.0	59.0	epochs	0.04	1.0	315.0
7491.0	60.0	epochs	0.04	2.0	315.0
7581.0	60.0	epochs	0.04	1.0	180.0
7671.0	60.0	epochs	0.04	2.0	45.0
7762.0	60.0	epochs	0.04	2.0	90.0
7852.0	60.0	epochs	0.04	2.0	45.0
7942.0	60.0	epochs	0.04	2.0	225.0
8033.0	59.0	epochs	0.04	1.0	90.0
8123.0	60.0	epochs	0.04	1.0	225.0
8213.0	60.0	epochs	0.04	2.0	0.0
8304.0	59.0	epochs	0.04	1.0	180.0
8394.0	60.0	epochs	0.04	1.0	135.0
8484.0	60.0	epochs	0.04	2.0	270.0
8575.0	59.0	epochs	0.04	1.0	135.0
8665.0	60.0	epochs	0.04	1.0	90.0
8755.0	60.0	epochs	0.04	2.0	0.0
8846.0	59.0	epochs	0.04	1.0	0.0
8936.0	60.0	epochs	0.04	1.0	135.0
9026.0	60.0	epochs	0.04	1.0	315.0
9116.0	60.0	epochs			
9207.0	59.0	epochs	0.04	2.0	45.0
9297.0	60.0	epochs	0.04	1.0	90.0
9387.0	60.0	epochs	0.04	2.0	270.0
9478.0	59.0	epochs	0.04	2.0	315.0
9568.0	60.0	epochs	0.04	2.0	135.0
9658.0	60.0	epochs	0.04	1.0	180.0
9749.0	59.0	epochs	0.04	2.0	135.0
9839.0	60.0	epochs	0.04	2.0	90.0
9929.0	60.0	epochs	0.04	1.0	315.0
10020.0	59.0	epochs	0.04	1.0	180.0
10110.0	60.0	epochs	0.04	1.0	90.0
10200.0	60.0	epochs	0.04	1.0	135.0
10290.0	60.0	epochs	0.04	2.0	135.0
10381.0	60.0	epochs	0.04	1.0	135.0
10471.0	60.0	epochs	0.04	1.0	180.0
10561.0	60.0	epochs	0.04	1.0	135.0
10652.0	59.0	epochs			
10742.0	60.0	epochs	0.04	2.0	270.0
10832.0	60.0	epochs	0.04	2.0	225.0
10923.0	59.0	epochs	0.04	1.0	0.0
11013.0	60.0	epochs	0.04	2.0	180.0
11103.0	60.0	epochs	0.04	2.0	180.0
11194.0	59.0	epochs	0.04	2.0	225.0
11284.0	60.0	epochs	0.04	2.0	270.0
11374.0	60.0	epochs	0.04	2.0	225.0
11465.0	59.0	epochs	0.04	1.0	315.0
11555.0	60.0	epochs	0.04	2.0	135.0
11645.0	60.0	epochs	0.04	1.0	45.0
11735.0	60.0	epochs	0.04	2.0	45.0
11826.0	59.0	epochs	0.04	1.0	180.0
11916.0	60.0	epochs	0.04	1.0	225.0
12006.0	60.0	epochs	0.04	1.0	225.0
12097.0	59.0	epochs	0.04	1.0	315.0
12187.0	60.0	epochs	0.04	2.0	45.0
12277.0	60.0	epochs	0.04	1.0	315.0
12368.0	59.0	epochs	0.04	1.0	225.0
12458.0	60.0	epochs	0.04	2.0	45.0
12548.0	60.0	epochs	0.04	2.0	90.0
12639.0	59.0	epochs	0.04	2.0	270.0
12729.0	60.0	epochs	0.04	2.0	315.0
12819.0	60.0	epochs	0.04	2.0	135.0
12909.0	60.0	epochs			
13000.0	59.0	epochs	0.04	1.0	315.0
13090.0	60.0	epochs	0.04	1.0	225.0
13180.0	60.0	epochs	0.04	2.0	0.0
13271.0	59.0	epochs	0.04	1.0	90.0
13361.0	60.0	epochs	0.04	2.0	180.0
13451.0	60.0	epochs	0.04	1.0	270.0
13542.0	59.0	epochs	0.04	1.0	315.0
13632.0	60.0	epochs			
13722.0	60.0	epochs	0.04	1.0	135.0
13813.0	59.0	epochs	0.04	2.0	180.0
13903.0	60.0	epochs	0.04	2.0	315.0
13993.0	60.0	epochs	0.04	1.0	225.0
14084.0	59.0	epochs	0.04	2.0	180.0
14174.0	60.0	epochs	0.04	1.0	225.0
14264.0	60.0	epochs	0.04	2.0	0.0
14354.0	60.0	epochs	0.04	1.0	135.0
14445.0	59.0	epochs	0.04	1.0	90.0
14535.0	60.0	epochs	0.04	1.0	0.0
14625.0	60.0	epochs	0.04	2.0	0.0
14716.0	59.0	epochs	0.04	2.0	45.0
14806.0	60.0	epochs	0.04	1.0	180.0
14896.0	60.0	epochs	0.04	2.0	180.0
14987.0	59.0	epochs	0.04	2.0	90.0
15077.0	60.0	epochs	0.04	1.0	0.0
15167.0	60.0	epochs	0.04	1.0	270.0
15258.0	59.0	epochs			
15348.0	60.0	epochs	0.04	1.0	225.0
15438.0	60.0	epochs	0.04	2.0	270.0
15528.0	60.0	epochs	0.04	1.0	90.0
15619.0	59.0	epochs	0.04	1.0	90.0
15709.0	60.0	epochs	0.04	2.0	270.0
15799.0	60.0	epochs			
15890.0	59.0	epochs	0.04	2.0	45.0
15980.0	60.0	epochs	0.04	2.0	225.0
16070.0	60.0	epochs	0.04	1.0	90.0
16161.0	59.0	epochs	0.04	2.0	0.0
16251.0	60.0	epochs	0.04	1.0	315.0
16341.0	60.0	epochs	0.04	2.0	315.0
16432.0	59.0	epochs	0.04	1.0	225.0
16522.0	60.0	epochs	0.04	1.0	315.0
16612.0	60.0	epochs	0.04	1.0	0.0
