onset	duration	nwb_table	spatial_frequency	temporal_frequency	direction
445.0	60.0	epochs	0.04	1.0	135.0
536.0	59.0	epochs	0.04	2.0	225.0
626.0	60.0	epochs	0.04	2.0	180.0
716.0	60.0	epochs	0.04	2.0	0.0
807.0	59.0	epochs	0.04	2.0	315.0
897.0	60.0	epochs	0.04	1.0	90.0
987.0	60.0	epochs	0.04	1.0	135.0
1078.0	59.0	epochs	0.04	2.0	225.0
1168.0	60.0	epochs	0.04	1.0	180.0
1258.0	60.0	epochs	0.04	2.0	180.0
1349.0	59.0	epochs	0.04	2.0	0.0
1439.0	60.0	epochs	0.04	1.0	315.0
1529.0	60.0	epochs	0.04	1.0	45.0
1620.0	59.0	epochs	0.04	2.0	225.0
1710.0	60.0	epochs	0.04	2.0	225.0
1800.0	60.0	epochs	0.04	2.0	270.0
1891.0	59.0	epochs	0.04	2.0	225.0
1981.0	60.0	epochs			
2071.0	60.0	epochs	0.04	1.0	180.0
2161.0	60.0	epochs	0.04	1.0	45.0
2252.0	59.0	epochs	0.04	1.0	135.0
2342.0	60.0	epochs	0.04	1.0	0.0
2432.0	60.0	epochs	0.04	1.0	45.0
2523.0	59.0	epochs	0.04	2.0	45.0
2613.0	60.0	epochs	0.04	2.0	0.0
2703.0	60.0	epochs	0.04	1.0	315.0
2794.0	59.0	epochs	0.04	1.0	315.0
2884.0	60.0	epochs	0.04	1.0	135.0
2974.0	60.0	epochs	0.04	1.0	270.0
3065.0	59.0	epochs	0.04	1.0	270.0
3155.0	60.0	epochs	0.04	1.0	225.0
3245.0	60.0	epochs	0.04	1.0	180.0
3336.0	59.0	epochs	0.04	1.0	315.0
3426.0	60.0	epochs	0.04	2.0	45.0
3516.0	60.0	epochs	0.04	2.0	225.0
3606.0	60.0	epochs	0.04	2.0	135.0
3697.0	60.0	epochs	0.04	2.0	315.0
3787.0	60.0	epochs	0.04	2.0	45.0
3877.0	60.0	epochs	0.04	1.0	45.0
3968.0	59.0	epochs	0.04	1.0	270.0
4058.0	60.0	epochs	0.04	1.0	90.0
4148.0	60.0	epochs	0.04	1.0	0.0
4239.0	59.0	epochs	0.04	1.0	90.0
4329.0	60.0	epochs	0.04	1.0	45.0
4419.0	60.0	epochs	0.04	1.0	315.0
4510.0	59.0	epochs	0.04	2.0	180.0
4600.0	60.0	epochs	0.04	1.0	90.0
4690.0	60.0	epochs	0.04	2.0	270.0
4781.0	59.0	epochs	0.04	2.0	180.0
4871.0	60.0	epochs	0.04	2.0	135.0
4961.0	60.0	epochs	0.04	1.0	180.0
5052.0	59.0	epochs	0.04	2.0	270.0
5142.0	60.0	epochs	0.04	2.0	180.0
5232.0	60.0	epochs	0.04	2.0	180.0
5322.0	60.0	epochs	0.04	1.0	135.0
5413.0	59.0	epochs	0.04	2.0	90.0
5503.0	60.0	epochs	0.04	1.0	270.0
5593.0	60.0	epochs	0.04	2.0	180.0
5684.0	59.0	epochs	0.04	2.0	90.0
5774.0	60.0	epochs	0.04	1.0	135.0
5864.0	60.0	epochs	0.04	1.0	90.0
5955.0	59.0	epochs	0.04	1.0	180.0
6045.0	60.0	epochs	0.04	2.0	0.0
6135.0	60.0	epochs	0.04	2.0	315.0
6226.0	59.0	epochs	0.04	1.0	225.0
6316.0	60.0	epochs			
6406.0	60.0	epochs	0.04	1.0	270.0
6497.0	59.0	epochs	0.04	1.0	225.0
6587.0	60.0	epochs	0.04	1.0	45.0
6677.0	60.0	epochs	0.04	1.0	225.0
6768.0	59.0	epochs	0.04	1.0	135.0
6858.0	60.0	epochs	0.04	2.0	180.0
6948.0	60.0	epochs	0.04	1.0	90.0
7038.0	60.0	epochs	0.04	2.0	315.0
7129.0	59.0	epochs	0.04	1.0	270.0
7219.0	60.0	epochs			
7309.0	60.0	epochs	0.04	2.0	270.0
7400.0	59.0	epochs	0.04	1.0	0.0
7490.0	60.0	epochs	0.04	2.0	315.0
7580.0	60.0	epochs	0.04	1.0	315.0
7671.0	59.0	epochs	0.04	1.0	90.0
7761.0	60.0	epochs	0.04	1.0	135.0
7851.0	60.0	epochs	0.04	2.0	270.0
7942.0	59.0	epochs	0.04	2.0	0.0
8032.0	60.0	epochs	0.04	2.0	0.0
8122.0	60.0	epochs	0.04	1.0	270.0
8213.0	59.0	epochs			
8303.0	60.0	epochs	0.04	1.0	45.0
8393.0	60.0	epochs	0.04	1.0	0.0
8483.0	60.0	epochs	0.04	1.0	180.0
8574.0	59.0	epochs	0.04	1.0	90.0
8664.0	60.0	epochs			
8754.0	60.0	epochs	0.04	1.0	0.0
8845.0	59.0	epochs	0.04	1.0	225.0
8935.0	60.0	epochs			
9025.0	60.0	epochs	0.04	1.0	225.0
9116.0	59.0	epochs	0.04	1.0	315.0
9206.0	60.0	epochs	0.04	1.0	90.0
9296.0	60.0	epochs	0.04	1.0	0.0
9387.0	59.0	epochs	0.04	2.0	270.0
9477.0	60.0	epochs	0.04	1.0	0.0
9567.0	60.0	epochs	0.04	2.0	315.0
9658.0	59.0	epochs	0.04	1.0	45.0
9748.0	60.0	epochs	0.04	2.0	0.0
9838.0	60.0	epochs	0.04	1.0	90.0
9929.0	59.0	epochs	0.04	2.0	315.0
10019.0	60.0	epochs	0.04	2.0	270.0
10109.0	60.0	epochs	0.04	1.0	180.0
10199.0	60.0	epochs	0.04	1.0	0.0
10290.0	59.0	epochs	0.04	2.0	90.0
10380.0	60.0	epochs	0.04	2.0	90.0
10470.0	60.0	epochs	0.04	1.0	315.0
10561.0	59.0	epochs	0.04	1.0	315.0
10651.0	60.0	epochs	0.04	1.0	180.0
10741.0	60.0	epochs	0.04	2.0	225.0
10832.0	59.0	epochs			
10922.0	60.0	epochs	0.04	2.0	45.0
11012.0	60.0	epochs	0.04	2.0	225.0
11103.0	59.0	epochs	0.04	2.0	45.0
11193.0	60.0	epochs	0.04	2.0	225.0
11283.0	60.0	epochs	0.04	2.0	225.0
11374.0	59.0	epochs	0.04	2.0	225.0
11464.0	60.0	epochs	0.04	1.0	315.0
11554.0	60.0	epochs	0.04	1.0	45.0
11644.0	60.0	epochs	0.04	2.0	135.0
11735.0	59.0	epochs	0.04	1.0	315.0
11825.0	60.0	epochs	0.04	2.0	225.0
11915.0	60.0	epochs	0.04	1.0	270.0
12006.0	59.0	epochs	0.04	2.0	315.0
12096.0	60.0	epochs	0.04	1.0	0.0
12186.0	60.0	epochs			
12277.0	59.0	epochs	0.04	1.0	0.0
12367.0	60.0	epochs	0.04	1.0	315.0
12457.0	60.0	epochs	0.04	1.0	315.0
12548.0	59.0	epochs	0.04	2.0	45.0
12638.0	60.0	epochs	0.04	2.0	135.0
12728.0	60.0	epochs	0.04	2.0	225.0
12819.0	59.0	epochs	0.04	2.0	225.0
12909.0	60.0	epochs	0.04	1.0	45.0
12999.0	60.0	epochs	0.04	2.0	0.0
